from_region,to_region,v1_status,v4_status,v4_normal_fare,v4_priority_fare,v4_promoted,v4_source_name,v4_source_date,v4_source_url,v4_confidence,normal_path,priority_path,providers,jne2026_values
무안,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,19000,23800,False,,,,,"[""무안"", ""광주"", ""여수""]","[""무안"", ""남악"", ""여수""]","[""tmoney""]",[19000]
무안,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14200,17400,False,,,,,"[""무안"", ""남악"", ""순천""]","[""무안"", ""남악"", ""순천""]","[""tmoney""]","[14700, 18200]"
무안,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,4100,4100,False,,,,,"[""무안"", ""나주""]","[""무안"", ""나주""]","[""tmoney""]",[4100]
무안,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14400,18700,False,,,,,"[""무안"", ""광주"", ""광양""]","[""무안"", ""광주"", ""광양""]","[""tmoney""]",[14400]
무안,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8900,10700,False,,,,,"[""무안"", ""광주"", ""담양""]","[""무안"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[8900]
무안,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11500,13300,False,,,,,"[""무안"", ""광주"", ""곡성""]","[""무안"", ""광주"", ""곡성""]","[""tmoney""]",[11500]
무안,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15800,17600,False,,,,,"[""무안"", ""광주"", ""구례""]","[""무안"", ""광주"", ""구례""]","[""tmoney""]",[15800]
무안,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,22200,26500,False,,,,,"[""무안"", ""광주"", ""고흥""]","[""무안"", ""목포"", ""고흥""]","[""tmoney""]",[22200]
무안,보성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16500,16700,False,,,,,"[""무안"", ""광주"", ""보성""]","[""무안"", ""목포"", ""보성""]","[""bustago"", ""tmoney""]",[16700]
무안,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8500,11000,False,,,,,"[""무안"", ""광주"", ""화순""]","[""무안"", ""광주"", ""화순""]","[""tmoney""]",[8500]
무안,장흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13100,13100,False,,,,,"[""무안"", ""나주"", ""장흥""]","[""무안"", ""나주"", ""장흥""]","[""tmoney""]",[13400]
무안,강진,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11000,11000,False,,,,,"[""무안"", ""목포"", ""강진""]","[""무안"", ""목포"", ""강진""]","[""bustago"", ""tmoney""]",[11000]
무안,해남,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11900,11900,False,,,,,"[""무안"", ""목포"", ""해남""]","[""무안"", ""목포"", ""해남""]","[""bustago"", ""tmoney""]",[11900]
무안,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8500,8500,False,,,,,"[""무안"", ""나주"", ""영암""]","[""무안"", ""나주"", ""영암""]","[""tmoney""]",[9600]
무안,함평,DIRECT_PROVIDER,DIRECT_PROVIDER,1900,2500,False,,,,,"[""무안"", ""함평""]","[""무안"", ""함평""]","[""tmoney""]",[2500]
무안,영광,DIRECT_PROVIDER,DIRECT_PROVIDER,5500,5500,False,,,,,"[""무안"", ""영광""]","[""무안"", ""영광""]","[""tmoney""]",[5500]
무안,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8400,10200,False,,,,,"[""무안"", ""광주"", ""장성""]","[""무안"", ""광주"", ""장성""]","[""tmoney""]",[8400]
무안,완도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18900,18900,False,,,,,"[""무안"", ""목포"", ""완도""]","[""무안"", ""목포"", ""완도""]","[""bustago"", ""tmoney""]",[18900]
무안,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11400,13700,False,,,,,"[""무안"", ""남악"", ""진도""]","[""무안"", ""남악"", ""진도""]","[""tmoney""]",[11500]
무안,남악,DIRECT_PROVIDER,DIRECT_PROVIDER,3600,3600,False,,,,,"[""무안"", ""남악""]","[""무안"", ""남악""]","[""tmoney""]",[3700]
함평,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,4500,5800,False,,,,,"[""함평"", ""광주""]","[""함평"", ""광주""]","[""tmoney""]","[4500, 5800]"
함평,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,5100,5100,False,,,,,"[""함평"", ""목포""]","[""함평"", ""목포""]","[""tmoney""]",[5100]
함평,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17500,22600,False,,,,,"[""함평"", ""광주"", ""여수""]","[""함평"", ""광주"", ""여수""]","[""tmoney""]",[17500]
함평,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12900,16800,False,,,,,"[""함평"", ""광주"", ""순천""]","[""함평"", ""광주"", ""순천""]","[""tmoney""]",[12900]
함평,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,3700,3700,False,,,,,"[""함평"", ""나주""]","[""함평"", ""나주""]","[""tmoney""]",[3700]
함평,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12900,16700,False,,,,,"[""함평"", ""광주"", ""광양""]","[""함평"", ""광주"", ""광양""]","[""tmoney""]",[12900]
함평,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7400,8700,False,,,,,"[""함평"", ""광주"", ""담양""]","[""함평"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[7400]
함평,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10000,11300,False,,,,,"[""함평"", ""광주"", ""곡성""]","[""함평"", ""광주"", ""곡성""]","[""tmoney""]",[8800]
함평,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14300,15600,False,,,,,"[""함평"", ""광주"", ""구례""]","[""함평"", ""광주"", ""구례""]","[""tmoney""]",[14300]
함평,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,20700,26800,False,,,,,"[""함평"", ""광주"", ""고흥""]","[""함평"", ""광주"", ""고흥""]","[""tmoney""]",[20700]
함평,보성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15000,17300,False,,,,,"[""함평"", ""광주"", ""보성""]","[""함평"", ""광주"", ""보성""]","[""bustago"", ""tmoney""]",[15000]
함평,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7000,9000,False,,,,,"[""함평"", ""광주"", ""화순""]","[""함평"", ""광주"", ""화순""]","[""tmoney""]",[7000]
함평,장흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12700,12700,False,,,,,"[""함평"", ""나주"", ""장흥""]","[""함평"", ""나주"", ""장흥""]","[""tmoney""]",[15300]
함평,강진,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11900,11900,False,,,,,"[""함평"", ""나주"", ""강진""]","[""함평"", ""나주"", ""강진""]","[""tmoney""]",[11600]
함평,해남,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13600,13600,False,,,,,"[""함평"", ""나주"", ""해남""]","[""함평"", ""나주"", ""해남""]","[""tmoney""]",[13800]
함평,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8100,8100,False,,,,,"[""함평"", ""나주"", ""영암""]","[""함평"", ""나주"", ""영암""]","[""tmoney""]",[7700]
함평,무안,DIRECT_PROVIDER,DIRECT_PROVIDER,1900,2500,False,,,,,"[""함평"", ""무안""]","[""함평"", ""무안""]","[""tmoney""]",[2500]
함평,영광,DIRECT_PROVIDER,DIRECT_PROVIDER,3600,3600,False,,,,,"[""함평"", ""영광""]","[""함평"", ""영광""]","[""tmoney""]",[3600]
함평,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,6900,8200,False,,,,,"[""함평"", ""광주"", ""장성""]","[""함평"", ""광주"", ""장성""]","[""tmoney""]",[6900]
함평,완도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,20300,20300,False,,,,,"[""함평"", ""나주"", ""완도""]","[""함평"", ""나주"", ""완도""]","[""tmoney""]",[20800]
함평,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13400,15900,False,,,,,"[""함평"", ""목포"", ""진도""]","[""함평"", ""목포"", ""진도""]","[""bustago"", ""tmoney""]",[13400]
함평,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,5500,6100,False,,,,,"[""함평"", ""무안"", ""남악""]","[""함평"", ""무안"", ""남악""]","[""tmoney""]",[6800]
영광,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,7300,9500,False,,,,,"[""영광"", ""광주""]","[""영광"", ""광주""]","[""tmoney""]","[7300, 9500]"
영광,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,8700,8700,False,,,,,"[""영광"", ""목포""]","[""영광"", ""목포""]","[""tmoney""]",[8700]
영광,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,20300,26300,False,,,,,"[""영광"", ""광주"", ""여수""]","[""영광"", ""광주"", ""여수""]","[""tmoney""]",[20300]
영광,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15700,20500,False,,,,,"[""영광"", ""광주"", ""순천""]","[""영광"", ""광주"", ""순천""]","[""tmoney""]",[15700]
영광,나주,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7300,7300,False,,,,,"[""영광"", ""함평"", ""나주""]","[""영광"", ""함평"", ""나주""]","[""tmoney""]",[7400]
영광,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15700,20400,False,,,,,"[""영광"", ""광주"", ""광양""]","[""영광"", ""광주"", ""광양""]","[""tmoney""]",[15700]
영광,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10200,12400,False,,,,,"[""영광"", ""광주"", ""담양""]","[""영광"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[10200]
영광,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12800,15000,False,,,,,"[""영광"", ""광주"", ""곡성""]","[""영광"", ""광주"", ""곡성""]","[""tmoney""]",[12800]
영광,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17100,19300,False,,,,,"[""영광"", ""광주"", ""구례""]","[""영광"", ""광주"", ""구례""]","[""tmoney""]",[17100]
영광,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,23500,30500,False,,,,,"[""영광"", ""광주"", ""고흥""]","[""영광"", ""광주"", ""고흥""]","[""tmoney""]",[23500]
영광,보성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17800,21000,False,,,,,"[""영광"", ""광주"", ""보성""]","[""영광"", ""광주"", ""보성""]","[""bustago"", ""tmoney""]",[17800]
영광,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9800,12700,False,,,,,"[""영광"", ""광주"", ""화순""]","[""영광"", ""광주"", ""화순""]","[""tmoney""]",[9800]
영광,장흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18800,18900,False,,,,,"[""영광"", ""광주"", ""장흥""]","[""영광"", ""목포"", ""장흥""]","[""tmoney""]",[18900]
영광,강진,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16500,16500,False,,,,,"[""영광"", ""목포"", ""강진""]","[""영광"", ""목포"", ""강진""]","[""bustago"", ""tmoney""]",[16500]
영광,해남,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17400,17400,False,,,,,"[""영광"", ""목포"", ""해남""]","[""영광"", ""목포"", ""해남""]","[""bustago"", ""tmoney""]",[17400]
영광,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15100,15100,False,,,,,"[""영광"", ""목포"", ""영암""]","[""영광"", ""목포"", ""영암""]","[""bustago"", ""tmoney""]",[11800]
영광,무안,DIRECT_PROVIDER,DIRECT_PROVIDER,5500,5500,False,,,,,"[""영광"", ""무안""]","[""영광"", ""무안""]","[""tmoney""]",[5500]
영광,함평,DIRECT_PROVIDER,DIRECT_PROVIDER,3600,3600,False,,,,,"[""영광"", ""함평""]","[""영광"", ""함평""]","[""tmoney""]",[3600]
영광,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9700,11900,False,,,,,"[""영광"", ""광주"", ""장성""]","[""영광"", ""광주"", ""장성""]","[""tmoney""]",[5900]
영광,완도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,24400,24400,False,,,,,"[""영광"", ""목포"", ""완도""]","[""영광"", ""목포"", ""완도""]","[""bustago"", ""tmoney""]",[24400]
영광,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17000,19500,False,,,,,"[""영광"", ""목포"", ""진도""]","[""영광"", ""목포"", ""진도""]","[""bustago"", ""tmoney""]",[17000]
영광,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9100,9100,False,,,,,"[""영광"", ""무안"", ""남악""]","[""영광"", ""무안"", ""남악""]","[""tmoney""]",[8700]
장성,광주,DIRECT_WEB_VERIFIED,DIRECT_WEB_VERIFIED,2400,2400,False,,,,,"[""장성"", ""광주""]","[""장성"", ""광주""]",[],[2400]
장성,목포,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9600,11700,False,,,,,"[""장성"", ""광주"", ""목포""]","[""장성"", ""광주"", ""목포""]","[""bustago"", ""kobus"", ""tmoney""]",[9600]
장성,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15400,19200,False,,,,,"[""장성"", ""광주"", ""여수""]","[""장성"", ""광주"", ""여수""]","[""tmoney""]",[15400]
장성,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10800,13400,False,,,,,"[""장성"", ""광주"", ""순천""]","[""장성"", ""광주"", ""순천""]","[""tmoney""]",[10800]
장성,나주,TRANSFER_TRUSTED,TRANSFER_TRUSTED,6700,9200,False,,,,,"[""장성"", ""광주"", ""나주""]","[""장성"", ""광주"", ""나주""]","[""bustago"", ""tmoney""]",[6700]
장성,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10800,13300,False,,,,,"[""장성"", ""광주"", ""광양""]","[""장성"", ""광주"", ""광양""]","[""tmoney""]",[10800]
장성,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,5300,5300,False,,,,,"[""장성"", ""광주"", ""담양""]","[""장성"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[5300]
장성,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7900,7900,False,,,,,"[""장성"", ""광주"", ""곡성""]","[""장성"", ""광주"", ""곡성""]","[""tmoney""]",[7900]
장성,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12200,12200,False,,,,,"[""장성"", ""광주"", ""구례""]","[""장성"", ""광주"", ""구례""]","[""tmoney""]",[12200]
장성,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18600,23400,False,,,,,"[""장성"", ""광주"", ""고흥""]","[""장성"", ""광주"", ""고흥""]","[""tmoney""]",[18600]
장성,보성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12900,13900,False,,,,,"[""장성"", ""광주"", ""보성""]","[""장성"", ""광주"", ""보성""]","[""bustago"", ""tmoney""]",[12900]
장성,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,4900,5600,False,,,,,"[""장성"", ""광주"", ""화순""]","[""장성"", ""광주"", ""화순""]","[""tmoney""]",[4900]
장성,장흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13900,17300,False,,,,,"[""장성"", ""광주"", ""장흥""]","[""장성"", ""광주"", ""장흥""]","[""tmoney""]",[13900]
장성,강진,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14100,17600,False,,,,,"[""장성"", ""광주"", ""강진""]","[""장성"", ""광주"", ""강진""]","[""bustago"", ""tmoney""]",[14100]
장성,해남,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16100,19300,False,,,,,"[""장성"", ""광주"", ""해남""]","[""장성"", ""광주"", ""해남""]","[""bustago"", ""tmoney""]",[16100]
장성,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11100,11100,False,,,,,"[""장성"", ""광주"", ""영암""]","[""장성"", ""광주"", ""영암""]","[""bustago"", ""tmoney""]",[11100]
장성,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8400,10200,False,,,,,"[""장성"", ""광주"", ""무안""]","[""장성"", ""광주"", ""무안""]","[""tmoney""]",[8400]
장성,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,6900,8200,False,,,,,"[""장성"", ""광주"", ""함평""]","[""장성"", ""광주"", ""함평""]","[""tmoney""]",[6900]
장성,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9700,11900,False,,,,,"[""장성"", ""광주"", ""영광""]","[""장성"", ""광주"", ""영광""]","[""tmoney""]",[5900]
장성,완도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,22900,27200,False,,,,,"[""장성"", ""광주"", ""완도""]","[""장성"", ""광주"", ""완도""]","[""bustago"", ""tmoney""]",[22900]
장성,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17700,22300,False,,,,,"[""장성"", ""광주"", ""진도""]","[""장성"", ""광주"", ""진도""]","[""tmoney""]",[17700]
장성,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9600,11700,False,,,,,"[""장성"", ""광주"", ""남악""]","[""장성"", ""광주"", ""남악""]","[""tmoney""]",[9600]
완도,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,20500,24800,False,,,,,"[""완도"", ""광주""]","[""완도"", ""광주""]","[""bustago"", ""tmoney""]","[20500, 24800]"
완도,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,15700,15700,False,,,,,"[""완도"", ""목포""]","[""완도"", ""목포""]","[""bustago"", ""tmoney""]",[15700]
완도,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,26400,26400,False,,,,,"[""완도"", ""강진"", ""여수""]","[""완도"", ""강진"", ""여수""]","[""tmoney""]",[28200]
완도,순천,DIRECT_PROVIDER,DIRECT_PROVIDER,23200,23200,False,,,,,"[""완도"", ""순천""]","[""완도"", ""순천""]","[""tmoney""]",[23200]
완도,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,16600,16600,False,,,,,"[""완도"", ""나주""]","[""완도"", ""나주""]","[""tmoney""]",[16600]
완도,광양,DIRECT_PROVIDER,DIRECT_PROVIDER,25800,25800,False,,,,,"[""완도"", ""광양""]","[""완도"", ""광양""]","[""tmoney""]",[25800]
완도,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,23400,27700,False,,,,,"[""완도"", ""광주"", ""담양""]","[""완도"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[23400]
완도,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,26000,30300,False,,,,,"[""완도"", ""광주"", ""곡성""]","[""완도"", ""광주"", ""곡성""]","[""bustago"", ""tmoney""]",[23000]
완도,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,28400,28400,False,,,,,"[""완도"", ""순천"", ""구례""]","[""완도"", ""순천"", ""구례""]","[""tmoney""]",[28400]
